feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,label
2.828228249268721,5.271814828191996,-0.46333263953483383,0.3448667170320543,-3.2174665689079025,-0.2593717744636468,3.008092694813776,2.025014850893127,2.9414694262415226,4.650139017209385,-6.66012942193174,-5.13431824873505,-3.351179773153319,-5.077935127887333,6.763068298806374,-1.5718651296430535,-9.983586672271496,-5.806604375356696,-0.03467309257039353,-2.5872470276271113,1
-1.1640438312383188,0.01895943756738805,-1.2754412806904143,-0.10997646614326173,6.798271744365569,-2.72335234331406,1.7010965359419248,3.7508907706693346,-4.139144730627288,-4.228049950299804,-5.389876149094135,0.8735955538168687,-1.9319202996952125,2.739230855439021,-2.615606511949913,1.9136758484274634,2.841845175362416,-1.0499499960216894,-2.5670598156969144,-4.165044472901123,1
-3.804771939279923,1.2166621949496652,-0.7189710632300998,-4.514555490177361,6.664754738717078,5.238852577641209,0.4086080819477942,-0.6213938755516166,-6.201330825260052,0.5592389249551215,-11.81091100116115,-3.36428141308536,-4.853419096429126,4.130630740631957,9.943459243690121,2.8583920006587653,12.57221975682646,5.322463899414375,-2.6990354936340126,-2.1065683451762247,0
-0.7807007612884329,-0.8932884029888528,-1.2819769678796202,-3.5808970162011855,5.263144803275583,0.3722091151836422,1.0970660590165315,2.7327060502953535,8.301523553747185,-2.2235354326468277,2.204214390806799,-2.9961370073155464,0.663943418198464,2.8813650425638153,3.2433139795913526,3.6707749817461424,1.3007483376046052,2.387167263929111,1.5947629675907296,3.86637886875346,1
-1.4387071403535594,-1.4736125152606891,-1.7380127922453061,2.020355906405867,-2.1072162047087013,1.6800178553574676,-1.415147540130397,-3.8926372628709625,2.1659052932719276,2.0100940712785507,8.186548258618926,-2.8024120680647377,1.8291354271987679,0.16588347309315699,0.11006534143846952,-1.4565151564334426,1.419297398934584,1.2893544487056696,-3.206323167125317,2.979141349592567,0
-0.1702944179522795,2.6982378551350825,-4.032851538811299,1.1680324813044072,-1.0204204065281333,4.333786446085834,0.6300155295109121,-0.23384213707791446,3.169590813074977,-1.8203542049009789,-1.3817746527927612,-0.4680601284556256,0.6617769465095561,-2.1670489031355773,5.289147982408448,-3.996548921515145,4.617946589534534,-0.5757806430758481,-4.186211203662427,-2.2620063548684577,0
-2.13406290134115,-0.4536717155702398,-0.15719912912879264,2.6406646755575762,2.946811556671314,6.187707137856433,0.2661724839819233,-0.4468534139604625,3.790323185390974,3.116691096139114,1.7000092502307016,-1.1918150338228342,-0.44848918036657826,1.9209645219112852,1.825826691050176,-1.5921228633477598,-3.1976715514126686,-0.8098169795569516,0.7973943717924066,-1.296858857886032,0
-0.9126377014182512,-0.10405372547539549,-1.0940767057161436,-2.211214844971029,4.296142366855806,0.048995712871394925,-1.2209407565236483,-5.248671966583398,-5.877296790501811,1.3672741733757259,3.7060834155500184,-2.0961128212194926,0.7682504407453006,1.3397634839981598,-3.3480337551967763,-0.3317979718806532,3.100095002685047,0.7449106340955687,0.8541668785575833,-2.9950366061056357,1
-3.3330952303279155,-3.0279166361262204,-1.0124833075729742,2.0566081805600467,6.905478012832171,3.0522282975611987,0.7876526718873027,0.28403902830419403,3.689915725485716,3.0343870372150734,-1.4463476780343238,-2.014900295605302,-2.1651524848952794,1.422530344672296,3.608535856635278,-0.049435385637469076,3.056286544554657,5.607685135857739,-0.7380236446426196,0.5232233463795699,0
-1.1560054493317873,2.038993397876893,0.23764747871586533,-1.8213379292388103,1.2110283835126137,-3.197424410728112,0.13555735509659428,-4.588552361659842,-8.36472402315259,0.006618862875658937,0.7019713554760367,0.29280722111532165,0.600022823245678,1.0829467413537692,-5.257803563670222,-2.0210927006450095,5.959674114318878,-0.35538596748714535,-0.5966999861349852,0.848611459273231,0
-3.022077423446044,1.6495964195424384,1.6480228331350233,-1.907278312121731,-0.3734564966573041,-2.2835633784312974,0.13748562599106928,-1.8242082932568153,-8.825189361855294,0.024430464684000452,-1.8256339386333316,-1.0849150038063136,1.13749519714844,1.3575588143277506,-1.7456946182482405,0.7696018191146174,4.817831312156582,-0.617925229285005,-3.7140698560361787,2.476685350996303,0
0.550690869065922,3.069780398592185,-0.36447795130561533,0.025534658533842736,-0.5813859241669858,-0.7405051483693277,-0.14837131832381223,-0.9242166962124426,-3.6856184379087287,1.113099499861923,-3.8349381200468904,1.7144360560941263,-0.8651547836614151,2.2356437111756406,0.09759247050322138,-1.013367518397935,2.167070740194922,-0.8977872331712475,-0.25397930672103,0.07901376180341968,1
-0.5032233894179219,0.9675111194560679,3.0442434824477242,0.15121716445033018,5.945996088647149,-2.2556622135819264,2.5382745789675907,-0.22853317584238408,-2.8342379956660757,0.5240960293418568,-6.548453423356889,-2.3212679124969,1.589789147578245,5.678772083825977,-3.913722239082763,3.8109321696362994,3.019201482049619,2.6943411911079562,-2.6844956282401107,1.1749053181525646,0
3.2759681694440355,1.2325308179728343,-1.6743897410395991,-2.956274532222026,2.1073476776565,-0.013602360640505018,-1.4074379555624414,1.8260301263737913,0.01334036732137441,0.833751241331268,-4.441961850742112,-2.8927632015308653,-1.3719966375675225,4.149159659967711,2.2587978745444257,0.7108737326490833,-3.709363981149456,-1.7028364146011539,-1.9729620594005435,-2.229801239761618,1
-1.1752294797994378,-3.710484787874897,-0.6160462544359275,-0.18849487347077787,5.674699610789635,-0.3306628110333212,0.35404841380354657,-0.5461965762966605,1.4624681950772702,2.071022189094024,0.9281858069133309,-2.323123224204947,0.002920273162985265,2.2945910623020414,0.12760092212653673,1.6512069730430428,0.47061003766711473,3.774970344502429,-1.193765059657211,1.047375676970451,0
-0.3477541160680391,0.7077791507032586,-4.2714609199776685,-3.888220782040337,0.6650175687157727,1.012180176137122,-0.2872800484755045,2.508112999891338,5.43914383440914,-1.8309974155460114,-0.7255228270828079,-2.80396007322554,1.4677731075433706,0.5447390383476438,9.777528279653298,3.203217467626702,4.072956205049654,2.2935078589311155,-3.515261947735711,2.729090425340619,0
-2.328708070570238,2.919359324684245,-3.450956949635592,5.785524634094329,-1.5671617859698492,6.313315346323602,2.702939159216004,-0.48731314868923836,10.63637706077001,-2.768877848371102,0.3807544007755291,0.3570542100827745,2.9456071042702305,-2.078705064278033,6.99452072272628,-1.7185021453572444,10.697913602104764,4.527918205882954,-4.354574636656657,1.9612367490111593,0
-5.622883523456165,-0.8365886767524526,4.928135354626104,0.9148917875349369,-0.6977785038930957,-5.331325695350249,-3.4842501730577884,3.4932295372747815,-9.12742350905055,-3.761136496649466,2.2500425277329814,0.9527217678663803,2.2444005304200227,-1.7299708253581336,-9.504642458569261,0.7402838071203421,2.4737542778950328,1.22232337482594,-2.3005617356746457,2.0926017733990085,0
0.21101336787128777,-3.739540178427256,0.2226854939018229,-2.4883343653337233,-3.475226039399619,-1.8773464081051974,-2.3060685149963267,-0.16650953693225645,-3.0041658875555215,-0.1132960007846393,1.7353703719462186,-0.42975537326099467,2.0347861722925886,-3.3943738529621434,1.6862781513149747,1.553562850337134,-0.22762738094907828,2.128937052298176,-2.5315188876268806,0.9192277333039391,0
3.335961863744032,4.263607705089091,2.250937629674713,0.4993174414552213,-7.2417048629620995,-3.793854401797252,-0.6956522962750931,-3.4651314274678384,-0.7042592380241611,2.296591269255541,-2.3979849803950604,-7.300396500540306,-2.8372977883276462,-1.4500716021128466,0.96103257281455,2.1052334504577663,2.9186649697841354,2.9177937290102776,-1.7439004880750804,2.834441393798953,1
-0.08464695649838971,-0.8780792062773353,-0.02815758060402318,-1.3953935677806482,0.2799688316716103,1.757985895282232,0.3059110824466297,-2.6247153877917855,-7.8234220974925,0.6937307067153577,-5.178056040961589,0.7888512042928177,0.11263651320637014,0.5449304594672175,2.2712066900126726,1.1996648856635312,3.574289983266992,0.3525353845633553,-2.945088972717129,-3.7941428670642154,0
2.2334565829918325,1.9401105699100873,-0.8780470075249771,0.1815956278395181,6.437226446009549,-2.649584968305194,0.869321037347387,-0.3200214883951228,2.119119755601848,-5.135440260379232,-1.19327462544406,1.190447397777227,0.4515187711752542,5.614211833073229,-8.249400472469071,-1.5213731586855834,7.522809542707672,2.6554354797469752,0.3909341107949911,-0.27694986148652156,1
5.2969649827420815,2.1515244359004218,-4.146833876531568,-2.8168418528176917,4.422757235035133,-3.4054552351488474,0.47393648605912253,0.3429323155762418,1.1464533563056551,-1.6879145099687072,-6.302997222701977,0.6813080114507271,-3.8780696022593415,1.2500466176340597,-0.11121947928311031,-3.678802212573461,3.5531763289887115,1.2009257901076564,1.108743577043469,-3.1803089328564274,1
-2.4420317589513534,0.6132712387144029,2.0080291105880406,5.465905867677791,-3.9820632157792093,-7.17202078209054,-2.361641272722151,-0.2773439365060705,-6.44392809229961,2.282736662522394,1.7933132694019815,2.1181305545647295,-3.2608341283890194,-5.635848428077853,-5.475537522623045,-1.0093099761308757,1.5225455006332957,2.971354624206062,2.231457106429604,0.6588061807477655,0
2.1966414264872514,0.9012827399938264,-1.8198174894845223,-1.8245790406909776,7.030092709019564,-0.3640080629902456,-1.4464839838892374,-2.210441425675248,1.1877964898640192,-1.6458869565440635,3.9491702453115756,-0.7219915631169336,2.1442747977023857,4.8253750536020155,-7.615224904905156,-2.5346492236026146,0.9244351080699741,0.22666909999761176,1.9298637558705694,-2.561315344297082,1
3.245486496335336,-1.3043223328714397,-0.3361780411176756,-0.7200742276830758,5.599516250741534,1.7082097501735953,3.1522049554652636,-1.9437479441956447,3.7825129330104277,4.868024847870236,-7.57762405447249,-4.752822447080151,5.632296673161037,1.1694550634393868,6.608728572488866,7.099881672053703,-1.7764124572766542,5.859373136578148,-3.2924318152906524,-3.321076439331759,0
-3.1040226775661712,-0.4397859239718036,1.894686478055668,-2.051170793855696,8.159082155258135,-4.2766571767100245,6.218733559906316,-2.5926995160456756,-7.09476472377152,-6.337278462749169,-4.191078515516787,2.4341222590278098,-1.3618063151904607,-2.016938154099692,-8.219146359367757,-1.811190467160345,13.336852473264534,2.330296539100407,1.4112321340107954,-0.9619271697274828,1
-0.20869880558423537,1.1458597039335412,0.47764467318858195,-1.3362773058596296,-1.1211985930130361,0.6797774259210715,0.2062822987308659,2.5347147358691533,1.5667183150982782,1.4302566415737612,-1.1662701142691643,-1.1035862219120243,-0.9742188985046163,-0.5096561146925545,4.033574803915903,1.9147589029165415,-5.304764257783975,-2.6505144752561005,1.745161722343115,0.4221375138160146,1
-4.191637302495172,0.6618101266764493,-0.5205295639106997,1.5543424213591264,-4.230855647668766,-2.8104758226759343,-3.050961619253608,-0.18287982898605115,-7.721758463007219,0.9641591424218278,3.3892999252279505,-1.9027745842895913,3.6922557806630123,-2.07056109470703,-0.6361919550977123,0.028086104068961948,1.1879128573463165,-0.7942747897606084,-8.139379887927205,1.9972566089621977,0
-0.8816406735173912,0.06998150181720675,-0.889995463107242,-0.6222617662596286,3.271512541350016,0.9707250775976163,1.5067185227382303,-2.4759074800996235,-2.295249946807908,-4.421535952589556,3.3716858851749087,-0.5173948189296789,1.8515123749874771,1.5772298799138782,-4.912493421963416,-0.3155542561971354,4.529424988973368,-1.8115934416022141,-1.6293471079546535,-2.728243554992698,0
0.1647881112820806,-1.2117372080831927,-1.807761482339569,-2.5635018812225887,-0.5073359818651921,-0.22240418866084866,-0.47541988357815845,0.2086243566702306,-3.5884974985534592,0.6502768228554938,-2.3793335159894107,-4.764337942128494,-5.194305965427761,-2.1774516738712735,5.293195466586344,0.8245290886922234,-0.41132166725237645,-1.0356766730427096,-2.6604145072315104,-3.0478518550883824,1
0.42932935666755756,-0.35711203282911796,-1.0889294525101678,-3.258683457222435,4.998457039174849,1.8010495096158978,1.8878378524604083,-0.24729686693093722,-0.42051366575673904,-1.1031581591870643,-3.9750833631872378,-0.16421939757641957,-1.7598976272840336,-0.610349124863913,0.8191303182595967,-3.586334504432437,1.9366990432850089,-0.4728270737040299,0.758635430524291,-2.726955106209456,1
-0.7019318502516865,0.44388984407309673,0.2180870010081808,-1.701522592760325,-4.9708534930165,-2.2418938014276897,-1.7701209351706835,-0.9262233359886523,-5.798377876480438,-1.31223541927528,0.19128604154543494,0.4454224667095089,1.2844394842147877,-3.606890121049409,1.5923642032855783,1.7533888497576262,3.8330959174640307,0.9625706901356829,-1.7618027604784534,0.22937682805954296,0
4.120281575355494,4.978352664849668,-0.4099591420157056,-1.0628431777502945,-4.470900104125972,1.225131099476543,2.569971567277179,-1.220122749905967,1.1029178615239439,-0.6807200443251002,-8.314267623048524,2.150244833875246,0.6300668494980668,-2.5430675837021584,5.570239600192204,-0.3068171772722361,3.512534681819829,-0.17759143454708315,0.9380756993056167,-1.6014327612610035,1
1.012996449840366,2.9218687907212524,0.7934689608442218,-0.3532976862829257,2.600240536408692,-4.876609747093813,-0.3318045870506243,1.3109315543094375,-3.163998090981565,-2.2843865235786502,-2.181958159433644,-2.1824049513195334,-0.13660119438238738,3.025140856196428,-5.0705968853243375,3.415111321066918,1.2398012331832802,-0.05595988518092376,-0.6634453766432715,-1.4708479084203105,1
-4.816971262782935,-0.003538969184907259,1.4540571889350784,0.32696380984956774,6.814385097510373,-1.8377090498351583,3.1922101479736718,-1.9769203179821244,-9.744260434403415,-2.777063502648725,-4.384427882982391,2.247964294253115,-0.6057365413077963,1.2655391566587417,-4.386204666659363,2.16743781116834,10.914801577682613,2.4266444895564634,-0.6540305071084017,-2.238033385921465,1
-1.1842614431192877,1.810608536701638,3.3046753351196316,-0.971884156424192,5.565429261487986,1.3149830484322709,1.7648063232443305,7.356414105403719,6.730694259444944,0.40955504599259174,-8.674592622968953,-0.9718721940595022,0.5321469172315565,2.4822650772903465,2.910989060245374,2.221221924433065,-3.8704800446714454,1.6644335716908851,1.9800128720465429,2.444410095612369,1
0.09589399273199484,-2.4869650945018495,-4.9903404559695845,1.0547218056419654,8.953328559192633,6.389065000014249,0.5338267761454683,2.706389033956333,9.875062464876269,-1.2928882511661763,0.9397087209311084,-1.639292880001491,-0.16289733515501847,0.014984339791111467,3.547106745699294,-3.0926236312725885,-1.7520589734279992,1.298584353312422,-0.4982229833732488,-6.211367752112054,0
-5.08393057297208,2.238199201766833,0.43980720087394287,1.7487479068155616,5.044187572647231,-2.482059656248411,-0.9591224490442207,-2.0558178003010306,0.8531200385075491,-2.3820811363515784,9.950916421276927,-2.945870246927547,2.9962220199259963,2.173636521703875,-10.279216856108071,-2.88316698590517,6.497392000809949,1.9838893149146901,-0.34124291355763414,4.704850431317749,0
1.010125938270095,-5.121332584810827,-4.040357242640779,1.3020765566017585,2.146846460864081,3.1677314948669766,-0.7925962890583427,-3.467980948762071,6.144606904461551,-0.45015202219389194,10.576282157510102,-3.100537303115561,2.30370742851846,0.27544808017816835,-0.7969078243701351,-0.7063216971990149,-1.0868650227504706,1.1973781270608284,-2.5481661407608662,-2.0033615251016945,0
-0.18822931839024726,-4.076776645037774,1.1020443206569452,-2.739088434653715,6.960071843246782,-1.8868155909890612,1.8503839879915436,1.2329685156844405,-4.969364431549329,-4.619391811598441,-1.132509671473888,2.414633284206075,0.670580335875298,1.8112426325174955,-7.547143856635543,-0.09136812688747364,-0.17384329817116262,-1.9290089791976919,-0.09788183822806518,-3.6703504293860534,0
-1.0009991636117888,0.9792189797375941,0.568389301897005,1.5693141085022395,-9.66072094135947,1.5917111693785322,-2.1283862234314026,3.5428538462377936,-0.14366278402674762,2.882053668698604,-0.25237189446250613,-1.850738411174957,-5.102480309367068,-0.4445683896430489,7.417706930600271,0.7839890819194806,-7.193407626937065,-5.336114756809434,-2.44139107970935,3.24017287714017,1
0.2814883307076761,-0.26106748499847554,1.8930090369146146,-1.512978853089356,-3.498362473026188,-2.5939059510915743,1.6104190815067556,3.882995652964089,-2.5808439908010454,4.561220295647864,-8.638206435999452,-0.9840111822167907,-5.296230496130061,-2.2212653896304926,7.872282369937499,3.0312910405499762,-6.910407716827846,-2.2147643837406017,0.2735734259678485,1.8761215234347994,1
-3.4436630459644206,3.059024746004111,3.3968998375954538,1.457321801895473,-6.932583080375652,0.8767002089153362,-3.1921390094961355,1.0596674389118799,-2.308680394324802,0.8804869836673267,3.479380155276212,-0.36971959632303864,5.739585454768016,-1.907219362456647,-0.9239144078121073,0.1715532155303403,-2.340174424036343,-1.547716273019756,-2.451427075891421,3.8950903584584666,0
-1.2100765090504486,0.13179703483999017,0.06123610660849799,-1.5350248085148406,-1.6859388394097945,0.7071835438976104,0.25035547763466526,3.745808896415837,-1.5796080009625244,0.573456548447127,-7.870262079274106,0.6082541493887589,-3.461318462931315,-3.146948807634886,7.576856752709242,-0.5315861510535433,0.7340288352505547,0.4620703781271768,-1.273958021116619,0.1403042231409305,0
-2.0337460622546706,0.08917290253146903,0.33128984663466154,3.071546719374248,-4.987024519660284,-0.6284010997935203,0.6498413835231006,-4.168844716488332,-4.349601906816747,3.7060430267786266,2.9449587649371267,1.1065432893294145,-1.8791442198739314,-1.7847338729835092,0.35249850185574233,-1.3088386856273506,1.1463461425129966,-1.197841464185054,-0.31610388462992955,2.5618563127321563,1
-2.342248565890216,-0.09045934109148202,1.0487145725639497,-1.8181750989966377,-6.050686914947166,2.6558612623139,-2.681365407500726,0.9762690928403099,-2.5404139823327094,-0.35713666314491954,0.44891632348696076,0.07386042173827956,4.800651596647603,-2.281823544855959,5.176629274880981,1.5970669110437727,0.8290527394213888,0.25178935579910955,-4.274718232703108,2.3222231542401333,0
0.8488717296062329,0.28076670053125063,-3.099591139725034,-0.03585912799750668,1.6946237242763151,3.331191941390624,0.6269720221038275,-1.0436763202368042,2.815217517295344,0.9628238806145661,-0.451258519669858,-2.081263083076933,0.38104994978662954,-0.06888788819398206,4.5931678466143895,-0.41406585283686637,-0.0029279809206086086,-0.07741564040487914,-1.9501457299782436,-2.9036806025743367,0
-2.754174238826171,0.14463599222881784,0.6477488768631197,1.7157600188019133,2.047502293141504,0.195246342273379,1.5622863827149323,-1.854779793795878,-6.991987759163161,-1.0805944881622183,-1.4778827070596323,1.421446357600078,0.19533730843141428,2.220434771858641,-2.6064039592848194,1.9085097742782617,4.66468766196792,-0.773739608124717,-2.2623447650780424,-2.103437221063007,1
1.9508708224020754,0.37761272851377226,3.3037980434728853,-1.1924583881716073,-9.639077561713824,-1.3707948377747505,-0.313556427532246,-4.850529946567422,-7.3005158643942005,-1.1216410292046342,0.8163845460406677,0.5870498133958381,2.8152245132346483,-4.275641133088069,-2.562928952077682,-0.06184850931122732,2.1635115072869056,-1.2951614730545025,-1.9158637961394844,0.5230114272007653,0
2.0297676249591774,1.318096533149384,2.2608993189648996,-3.771053883820902,-3.5646208732154103,-0.625645684863072,2.007797273319046,-1.8985796980423657,-11.480729714515698,4.4916584881861805,-15.319558238476889,1.341327700263598,-0.8677757920507077,0.5180255385659789,7.19792176569687,2.2641735506186373,1.4469005802315347,-0.48401362110897517,-4.01512611819725,-0.6525913168355217,0
-1.0730367603655846,0.43196627638154905,3.1451670522030817,3.783114756153135,-0.12651805483875458,-1.1997513763654644,3.565470443183763,-1.070952533430395,-3.911908722931563,6.188046240001089,-8.580210886311539,-3.544884323458402,-1.5120962075905027,1.2551708270979538,3.1373849203458675,4.638724953683122,-1.512668855272239,1.5080265373878694,-4.27762753911219,0.8895084438751929,0
-1.9575452039274652,-1.6045914806954151,-2.6778558348442365,1.5003805449711842,10.840689823941641,-3.119316760429303,2.8266163460506477,-1.0222447377049424,-2.744990390287967,-1.1942626197662305,-1.850940698878908,-0.942860266229121,-0.3061445506418081,-0.3491356935087728,-4.464562401012932,-0.8520841735346776,5.843122388373729,3.4634133789348094,-2.259203048951586,-4.706462535831644,0
-4.4915883689204605,2.5932171878914536,-1.4470103325569181,-2.6781365524619405,-1.652326057162116,2.1952987790727008,-1.9310686056176363,-0.08067234745069829,-4.360388380349298,3.0152999486633383,-1.677479622173404,1.1164728835908895,2.015336834422456,0.6899809632521667,8.33884898277847,0.8358082321489544,4.026428575719734,0.4947613489412226,-1.995306663619124,3.8608052580012147,0
2.8647571316421505,2.8080306618586954,-0.4438776954522532,-2.185989476140094,-3.696788766058553,0.2424331793482416,2.457403070701049,-1.5920752833258778,-1.104239708893022,1.679184766303401,-6.180206757501295,-1.6456669791534257,-3.753816508974608,-1.970334311999809,6.490459457581049,0.667552722765101,0.09617681638000161,-2.0138738525529236,0.7963839640179895,-1.0201876442736602,1
0.5171074065279115,3.5697956092862824,-0.7531734639601695,-5.53422699661279,-0.6577649565136605,5.75952723294357,2.5021529994171807,-2.1894661567961116,0.8840261864938798,2.5922136359458063,-6.684685695821846,-2.4400183228323655,3.7347997846250545,0.25003930360557125,12.36070185075135,3.8674288727040502,2.085630513509417,-0.05262344801597041,-0.8734538874935475,0.20956051004739462,0
-1.878905866544236,-0.7265543637595355,0.8320214196704658,-2.29743211230926,0.9053308528718461,-1.2034752107552364,2.1827918337621135,-3.937208434790734,-8.23407943213174,-1.1433155644836341,0.7399606604546147,-0.5774281780037951,-2.2661381856572556,-2.280349913016612,-2.2539714513985083,0.27033991890647047,3.952467023326211,-1.914471950966521,1.0467345728039503,-2.288778153862437,1
-1.0668711977129437,-1.8144252172909434,1.1880572941444973,2.657960261142278,6.364892535853102,0.33249207626983146,0.6826602079067912,-2.237823353959868,5.203279201189394,4.503215346544443,9.803666803229222,-4.020754475688539,1.4908216743290563,3.384888354593925,-7.694468297618845,-0.40811265250033024,-9.319761926062133,-1.7472804926647507,3.722575900780379,0.8698282028022299,0
-2.540895512806627,-3.0862586383126223,-1.736996864124988,2.7746812532224276,-6.684980296549938,-0.5419595273990245,-0.3620814999389117,-5.767684985548529,-4.244934624831089,3.795547623497537,9.413854525720238,0.28868632118689086,-3.6634567252160766,-2.213839132182212,1.0956083500511333,-1.6804316332001448,0.5017517697951264,-2.2551499144628844,-1.0181616332713168,3.5160857624027724,1
-0.02658812889070794,-0.42776022741217745,-0.32871052931201383,3.3882876685178287,-9.299421757274038,5.68604796286996,-0.5982167618391347,-8.445725694927887,1.9966632610322834,-0.7517253137825912,10.922542368137172,1.344745653094893,-0.04424248677755982,-1.4486350506096008,0.03605214117955693,-1.7901966512540994,6.717124923264694,0.30014036681726997,1.7880282850371252,2.0453854072463837,1
1.3325932549141921,2.019871421431363,-0.22455629164037427,0.26199106987982246,-1.6916819455381435,-1.786658527782524,4.898592691613687,-1.0285218325508207,4.145093454666749,-1.4076935584065309,0.7257228787042581,-3.419594013639162,-3.2040861012421833,-4.090368138660612,-0.15074418143385535,-2.187169459700863,-0.6802104339607993,-3.42935888627475,0.8056654105569105,1.099149385817375,1
-4.2241272791645414,0.4857550552735136,1.2605851089556348,4.045675199922117,-3.2073765104614673,-3.611178144707668,2.22150880024433,-2.1821056738593203,-8.674718556056758,-2.9783520299626076,0.9490659512284324,0.2647403690028176,-3.2489831563291123,-0.7127293811630095,-3.158701543422605,3.4833415882295573,8.664688868435803,-0.4883971883124334,-3.4171346009803245,0.702438413262547,1
-1.1997917558687403,-0.41205695526810393,-2.27122243867195,1.55665419222634,10.978184919065729,2.5519598757804243,1.8559162645391307,3.578912305030551,7.558195627353435,-2.258316241030143,-2.8678852603990466,-0.46486865625601115,0.17189152474403213,1.2414287957475212,-0.7290378050956663,-2.4141592818368935,2.3720748041803925,3.4745871178558496,0.2661288340366219,-3.3941851883201446,0
-1.345346133098467,-0.0009822923682349938,0.17784319819146144,-0.8559749147454686,-2.674034241084309,-0.9710123526922594,-1.6417159169593059,3.973573813733595,-1.6119472773041903,-2.6285046906188554,-3.735637781321929,1.8464373804144194,-0.8943750593000228,-4.211288185002763,3.4413303787628284,-0.07246005082239648,2.9985215848272126,1.9052706292640231,-0.9863906577419769,-0.13671695032771725,0
